team_0,location_x_0,location_y_0,end_location_x_0,end_location_y_0,type_0,outcome_0,player_0,team_1,location_x_1,location_y_1,end_location_x_1,end_location_y_1,type_1,outcome_1,player_1,team_2,location_x_2,location_y_2,end_location_x_2,end_location_y_2,type_2,outcome_2,player_2,team_3,location_x_3,location_y_3,end_location_x_3,end_location_y_3,type_3,outcome_3,player_3,team_4,location_x_4,location_y_4,end_location_x_4,end_location_y_4,type_4,outcome_4,player_4,team_5,location_x_5,location_y_5,end_location_x_5,end_location_y_5,type_5,outcome_5,player_5,team_6,location_x_6,location_y_6,end_location_x_6,end_location_y_6,type_6,outcome_6,player_6,team_7,location_x_7,location_y_7,end_location_x_7,end_location_y_7,type_7,outcome_7,player_7,team_8,location_x_8,location_y_8,end_location_x_8,end_location_y_8,type_8,outcome_8,player_8,team_9,location_x_9,location_y_9,end_location_x_9,end_location_y_9,type_9,outcome_9,player_9,team_10,location_x_10,location_y_10,end_location_x_10,end_location_y_10,type_10,outcome_10,player_10,match_id,shot_id,shot_statsbomb_xg
Manchester United,80.1,12.6,80.1,12.6,Ball Recovery,0.0,Martha Harris,Manchester United,81.9,13.5,81.9,13.5,Pressure,1.0,Martha Harris,West Ham United LFC,85.2,12.799999999999997,85.2,12.799999999999997,Ball Recovery,1.0,Alisha Lehmann,West Ham United LFC,85.2,12.799999999999997,86.3,12.299999999999997,Carry,1.0,Alisha Lehmann,West Ham United LFC,86.3,12.299999999999997,86.3,12.299999999999997,Dispossessed,0.0,Alisha Lehmann,Manchester United,86.4,12.4,86.4,12.4,Duel,1.0,Martha Harris,Manchester United,88.6,14.9,88.6,14.9,Ball Recovery,1.0,Jane Ross,Manchester United,88.6,14.9,99.2,17.0,Carry,1.0,Jane Ross,Manchester United,99.2,17.0,108.4,37.4,Pass,1.0,Jane Ross,Manchester United,108.4,37.4,108.4,37.4,Ball Receipt*,1.0,Kirsty Hanson,Manchester United,110.3,41.1,120.0,37.0,Shot,1.0,Kirsty Hanson,2275150,a27b74b3-9b48-4724-88e8-b4d62c4f657a,0.16906805
Manchester United,110.0,53.8,110.0,53.8,Ball Receipt*,1.0,Leah Galton,Manchester United,110.0,53.8,116.0,60.3,Carry,1.0,Leah Galton,Bristol City WFC,111.6,53.1,111.6,53.1,Pressure,1.0,Yana Daniëls,Manchester United,116.0,60.3,108.9,47.2,Pass,1.0,Leah Galton,Manchester United,108.9,47.2,108.9,47.2,Ball Receipt*,1.0,Jackie Groenen,Manchester United,108.9,47.2,115.8,51.3,Carry,1.0,Jackie Groenen,Bristol City WFC,110.5,45.6,110.5,45.6,Pressure,1.0,Jasmine Matthews,Manchester United,115.8,51.3,110.2,48.7,Pass,1.0,Jackie Groenen,Manchester United,110.2,48.7,110.2,48.7,Ball Receipt*,1.0,Leah Galton,Bristol City WFC,110.3,46.7,110.3,46.7,Pressure,1.0,Jasmine Matthews,Manchester United,110.6,50.7,120.0,36.7,Shot,0.0,Leah Galton,2275142,a2b2b3f4-6301-4ec5-9f71-e274a317a505,0.07979866
Brighton & Hove Albion WFC,86.9,57.2,86.9,57.2,Ball Receipt*,1.0,Victoria Williams,Brighton & Hove Albion WFC,86.9,57.2,90.0,52.6,Carry,1.0,Victoria Williams,Brighton & Hove Albion WFC,90.0,52.6,53.8,18.299999999999997,Pass,0.0,Victoria Williams,Brighton & Hove Albion WFC,57.8,13.799999999999997,57.8,13.799999999999997,Ball Receipt*,0.0,Matilde Lundorf Skovsen,Manchester City WFC,53.9,18.4,95.5,11.5,Pass,1.0,Megan Campbell,Manchester City WFC,95.5,11.5,95.5,11.5,Ball Receipt*,1.0,Geum-Min Lee,Manchester City WFC,95.5,11.5,103.6,14.2,Carry,1.0,Geum-Min Lee,Manchester City WFC,103.6,14.2,102.2,55.0,Pass,1.0,Geum-Min Lee,Manchester City WFC,102.2,55.0,102.2,55.0,Ball Receipt*,1.0,Janine Elizabeth Beckie,Manchester City WFC,102.2,55.0,105.5,52.0,Carry,1.0,Janine Elizabeth Beckie,Manchester City WFC,105.5,52.0,111.7,48.6,Shot,0.0,Janine Elizabeth Beckie,2275097,a2c6dbbc-b8f2-4f76-99a5-0f56f13b8364,0.05267622
Reading WFC,64.4,18.8,64.4,12.0,Pass,1.0,Remi Allen,Reading WFC,64.4,12.0,64.4,12.0,Ball Receipt*,1.0,Fara Williams,Reading WFC,64.4,12.0,69.0,17.7,Carry,1.0,Fara Williams,Reading WFC,69.0,17.7,100.3,42.8,Pass,0.0,Fara Williams,West Ham United LFC,100.2,42.7,82.8,47.1,Pass,1.0,Laura Vetterlein,Reading WFC,84.9,48.8,84.9,48.8,Pressure,1.0,Jade Moore,West Ham United LFC,82.8,47.1,82.8,47.1,Ball Receipt*,1.0,Jacinta Galabadaarachchi,West Ham United LFC,82.8,47.1,81.0,46.2,Carry,1.0,Jacinta Galabadaarachchi,West Ham United LFC,81.0,46.2,81.0,46.2,Foul Committed,0.0,Jacinta Galabadaarachchi,Reading WFC,81.1,46.3,81.1,46.3,Foul Won,1.0,Jade Moore,Reading WFC,82.3,58.9,92.7,54.5,Shot,0.0,Fara Williams,2275049,a2e458f4-a719-488a-a0d5-c5004b5675a2,0.006953999
Brighton & Hove Albion WFC,70.1,29.1,70.1,29.1,Ball Recovery,1.0,Kayleigh Green,Brighton & Hove Albion WFC,70.1,29.1,70.3,25.3,Carry,1.0,Kayleigh Green,Tottenham Hotspur Women,73.3,28.799999999999997,73.3,28.799999999999997,Pressure,1.0,Chloe Peplow,Brighton & Hove Albion WFC,70.3,25.3,104.9,19.8,Pass,1.0,Kayleigh Green,Tottenham Hotspur Women,100.5,22.5,100.5,22.5,Pressure,1.0,Lucia Leon,Brighton & Hove Albion WFC,104.9,19.8,104.9,19.8,Ball Receipt*,1.0,Léa Le Garrec,Brighton & Hove Albion WFC,104.9,19.8,108.4,13.8,Carry,1.0,Léa Le Garrec,Brighton & Hove Albion WFC,108.4,13.8,112.8,38.2,Pass,1.0,Léa Le Garrec,Tottenham Hotspur Women,114.5,38.5,114.5,38.5,Pressure,1.0,Ashleigh Neville,Brighton & Hove Albion WFC,112.8,38.2,112.8,38.2,Ball Receipt*,1.0,Amanda Nildén,Brighton & Hove Albion WFC,114.8,39.4,115.7,38.9,Shot,0.0,Amanda Nildén,2275091,a2f79755-54cb-4563-a7e5-7da3abb13963,0.36160445
Brighton & Hove Albion WFC,115.7,60.8,115.7,60.8,Ball Recovery,1.0,Danielle Buet,Brighton & Hove Albion WFC,115.7,60.8,117.6,63.3,Carry,1.0,Danielle Buet,Tottenham Hotspur Women,117.7,63.4,117.7,63.4,Dribbled Past,0.0,Ashleigh Neville,Brighton & Hove Albion WFC,117.6,63.3,117.6,63.3,Dribble,1.0,Danielle Buet,Brighton & Hove Albion WFC,117.6,63.3,114.9,59.2,Carry,1.0,Danielle Buet,Tottenham Hotspur Women,116.7,62.3,116.7,62.3,Pressure,1.0,Ashleigh Neville,Brighton & Hove Albion WFC,114.9,59.2,114.9,59.2,Dispossessed,0.0,Danielle Buet,Tottenham Hotspur Women,115.0,59.3,115.0,59.3,Duel,1.0,Ashleigh Neville,Tottenham Hotspur Women,115.0,59.3,107.5,55.3,Carry,1.0,Ashleigh Neville,Brighton & Hove Albion WFC,112.8,56.8,112.8,56.8,Pressure,1.0,Danielle Buet,Tottenham Hotspur Women,107.5,55.3,120.0,47.3,Shot,0.0,Ashleigh Neville,2275030,a2f7eabf-8adf-43ad-bcb3-b001dec54acb,0.058563508
Tottenham Hotspur Women,61.9,73.1,61.9,73.1,Ball Receipt*,1.0,Ria Percival,Tottenham Hotspur Women,61.9,73.1,64.5,75.0,Carry,1.0,Ria Percival,Tottenham Hotspur Women,64.5,75.0,78.0,75.7,Pass,1.0,Ria Percival,Bristol City WFC,81.5,73.0,81.5,73.0,Pressure,1.0,Gemma Evans,Tottenham Hotspur Women,78.0,75.7,78.0,75.7,Ball Receipt*,1.0,Kit Graham,Tottenham Hotspur Women,78.0,75.7,82.5,64.7,Carry,1.0,Kit Graham,Bristol City WFC,79.2,66.8,79.2,66.8,Pressure,1.0,Yana Daniëls,Bristol City WFC,82.4,64.6,82.4,64.6,Dribbled Past,0.0,Yana Daniëls,Tottenham Hotspur Women,82.5,64.7,82.5,64.7,Dribble,1.0,Kit Graham,Tottenham Hotspur Women,82.5,64.7,86.2,45.7,Carry,1.0,Kit Graham,Tottenham Hotspur Women,86.2,45.7,120.0,46.8,Shot,0.0,Kit Graham,2275033,a3046570-d2da-451a-b5aa-c782282005fb,0.016948758
Manchester City WFC,56.6,39.0,56.6,39.0,Pressure,1.0,Janine Elizabeth Beckie,Chelsea FCW,52.7,41.5,52.7,41.5,Ball Receipt*,1.0,Guro Reiten,Chelsea FCW,52.7,41.5,54.2,41.5,Carry,1.0,Guro Reiten,Chelsea FCW,54.2,41.5,55.9,35.2,Pass,1.0,Guro Reiten,Chelsea FCW,55.9,35.2,55.9,35.2,Ball Receipt*,1.0,Millie Bright,Chelsea FCW,55.9,35.2,93.1,39.5,Carry,1.0,Millie Bright,Chelsea FCW,93.1,39.5,106.1,26.0,Pass,1.0,Millie Bright,Chelsea FCW,106.1,26.0,106.1,26.0,Ball Receipt*,1.0,Bethany England,Chelsea FCW,106.1,26.0,107.8,27.3,Carry,1.0,Bethany England,Manchester City WFC,107.7,30.0,107.7,30.0,Pressure,1.0,Stephanie Houghton,Chelsea FCW,107.8,27.3,114.1,38.5,Shot,0.0,Bethany England,2275105,a30791d5-8bde-4fc8-b89b-d556abe59c08,0.08198165
Arsenal WFC,91.7,33.4,103.1,22.4,Pass,1.0,Bethany Mead,Arsenal WFC,103.1,22.4,103.1,22.4,Ball Receipt*,1.0,Leonie Maier,Arsenal WFC,103.1,22.4,117.6,22.3,Carry,1.0,Leonie Maier,Liverpool WFC,104.9,28.1,104.9,28.1,Pressure,1.0,Rinsola Babajide,Arsenal WFC,117.6,22.3,117.4,26.1,Pass,0.0,Leonie Maier,Liverpool WFC,117.3,26.0,117.3,26.0,Block,0.0,Rinsola Babajide,Arsenal WFC,120.0,0.1,111.3,25.2,Pass,1.0,Bethany Mead,Liverpool WFC,109.3,23.299999999999997,109.3,23.299999999999997,Pressure,1.0,Melissa Lawley,Arsenal WFC,111.3,25.2,111.3,25.2,Ball Receipt*,1.0,Leonie Maier,Arsenal WFC,111.3,25.2,113.4,26.4,Carry,1.0,Leonie Maier,Arsenal WFC,113.4,26.4,114.1,27.5,Shot,0.0,Leonie Maier,2275079,a31a51f4-ce78-4d60-868b-f56c0f0d13a9,0.04233649
Arsenal WFC,92.2,36.6,92.2,36.6,Pressure,1.0,Viktoria Schnaderbeck,West Ham United LFC,95.6,37.0,95.6,37.0,Pressure,1.0,Martha Thomas,Arsenal WFC,105.8,36.6,105.8,36.6,Clearance,1.0,Viktoria Schnaderbeck,Arsenal WFC,83.7,4.900000000000006,109.2,10.299999999999997,Pass,1.0,Lisa Evans,West Ham United LFC,103.2,10.3,103.2,10.3,Pressure,1.0,Adriana Kristina Leon,Arsenal WFC,109.2,10.299999999999997,109.2,10.299999999999997,Ball Receipt*,1.0,Leonie Maier,Arsenal WFC,109.2,10.299999999999997,114.0,12.299999999999997,Carry,1.0,Leonie Maier,Arsenal WFC,114.0,12.299999999999997,106.2,27.0,Pass,0.0,Leonie Maier,Arsenal WFC,106.2,23.0,106.2,23.0,Ball Receipt*,0.0,Viktoria Schnaderbeck,West Ham United LFC,107.2,28.0,107.2,28.0,Ball Recovery,1.0,Martha Thomas,West Ham United LFC,103.6,26.4,120.0,34.8,Shot,0.0,Martha Thomas,2275096,a335582f-a4e8-449d-b613-193425418a0e,0.069205485
Tottenham Hotspur Women,82.8,14.299999999999997,82.8,14.299999999999997,Pressure,1.0,Chloe Peplow,Manchester City WFC,90.0,4.6,96.3,2.1,Pass,1.0,Caroline Weir,Manchester City WFC,96.3,2.1,96.3,2.1,Ball Receipt*,1.0,Lauren Hemp,Manchester City WFC,96.3,2.1,117.8,15.5,Carry,1.0,Lauren Hemp,Tottenham Hotspur Women,113.7,15.299999999999997,113.7,15.299999999999997,Pressure,1.0,Ashleigh Neville,Manchester City WFC,117.8,15.5,117.8,15.5,Miscontrol,0.0,Lauren Hemp,Tottenham Hotspur Women,114.0,36.0,81.6,71.2,Pass,0.0,Rebecca Leigh Spencer,Manchester City WFC,81.7,71.3,81.7,71.3,Ball Recovery,1.0,Janine Elizabeth Beckie,Manchester City WFC,80.6,72.2,102.7,54.7,Pass,1.0,Janine Elizabeth Beckie,Manchester City WFC,102.7,54.7,102.7,54.7,Ball Receipt*,1.0,Ellen White,Manchester City WFC,104.4,55.4,120.0,36.8,Shot,1.0,Ellen White,2275085,a34382b1-97b9-4c89-97c1-f770f4457914,0.05564681
Liverpool WFC,70.0,27.299999999999997,70.0,27.299999999999997,Ball Receipt*,1.0,Niamh Fahey,Liverpool WFC,70.0,27.299999999999997,69.8,26.799999999999997,Carry,1.0,Niamh Fahey,Liverpool WFC,69.8,26.799999999999997,62.6,21.4,Pass,0.0,Niamh Fahey,Liverpool WFC,55.8,18.4,55.8,18.4,Ball Receipt*,0.0,Rhiannon Roberts,West Ham United LFC,62.7,21.5,63.4,27.4,Pass,1.0,Adriana Kristina Leon,West Ham United LFC,63.4,27.4,63.4,27.4,Ball Receipt*,1.0,Kenza Dali,West Ham United LFC,58.2,33.4,83.0,37.8,Pass,1.0,Kenza Dali,Liverpool WFC,82.9,35.6,82.9,35.6,Pressure,1.0,Rhiannon Roberts,West Ham United LFC,83.0,37.8,83.0,37.8,Ball Receipt*,1.0,Alisha Lehmann,West Ham United LFC,83.0,37.8,97.7,37.3,Carry,1.0,Alisha Lehmann,West Ham United LFC,97.7,37.3,116.2,40.0,Shot,0.0,Alisha Lehmann,2275133,a3489dac-0821-4e28-b21a-dc2440610b9d,0.063944526
West Ham United LFC,86.9,4.2,94.6,9.2,Carry,1.0,Kenza Dali,West Ham United LFC,94.6,9.2,87.2,26.8,Pass,1.0,Kenza Dali,West Ham United LFC,87.2,26.8,87.2,26.8,Ball Receipt*,1.0,Kate Longhurst,West Ham United LFC,87.2,26.8,82.2,31.1,Carry,1.0,Kate Longhurst,Tottenham Hotspur Women,87.8,32.9,87.8,32.9,Pressure,1.0,Kit Graham,West Ham United LFC,82.2,31.1,91.9,65.2,Pass,1.0,Kate Longhurst,West Ham United LFC,91.9,65.2,91.9,65.2,Ball Receipt*,1.0,Cecilie Redisch Kvamme,West Ham United LFC,91.9,65.2,97.3,66.2,Carry,1.0,Cecilie Redisch Kvamme,West Ham United LFC,97.3,66.2,110.0,41.5,Pass,1.0,Cecilie Redisch Kvamme,West Ham United LFC,110.0,41.5,110.0,41.5,Ball Receipt*,1.0,Tessel Middag,West Ham United LFC,108.7,42.1,120.0,50.3,Shot,0.0,Tessel Middag,2275077,a3523627-b2e1-4007-bb16-ed5144966ff9,0.08758618
Liverpool WFC,84.5,22.6,84.5,22.6,Dribble,0.0,Melissa Lawley,Manchester United,84.6,22.7,84.6,22.7,Duel,1.0,Hayley Ladd,Liverpool WFC,85.1,21.799999999999997,85.1,21.799999999999997,Pressure,1.0,Amy Rodgers,Manchester United,84.5,19.2,84.5,19.2,Ball Recovery,1.0,Ella Toone,Manchester United,84.5,19.2,84.5,19.2,Carry,1.0,Ella Toone,Manchester United,84.5,19.2,99.5,19.1,Pass,1.0,Ella Toone,Manchester United,99.5,19.1,99.5,19.1,Ball Receipt*,1.0,Lauren James,Manchester United,99.5,19.1,109.4,28.3,Carry,1.0,Lauren James,Liverpool WFC,108.5,21.200000000000003,108.5,21.200000000000003,Pressure,1.0,Sophie Elizabeth Bradley-Auckland,Liverpool WFC,109.0,23.299999999999997,109.0,23.299999999999997,Pressure,1.0,Niamh Charles,Manchester United,109.4,28.3,120.0,38.8,Shot,0.0,Lauren James,2275138,a35395c2-9cb3-49fb-900a-c705737ab27c,0.09000082
Reading WFC,86.0,6.4,107.2,20.7,Pass,0.0,Fara Williams,Reading WFC,107.9,22.2,107.9,22.2,Pressure,1.0,Natasha Harding,Reading WFC,109.4,18.5,109.4,18.5,Ball Receipt*,0.0,Natasha Harding,Everton LFC,107.1,20.6,107.1,20.6,Ball Recovery,1.0,Esme Beth Morgan,Everton LFC,107.1,20.6,105.2,21.200000000000003,Carry,1.0,Esme Beth Morgan,Everton LFC,105.2,21.200000000000003,105.2,21.200000000000003,Miscontrol,0.0,Esme Beth Morgan,Reading WFC,105.3,21.3,105.3,21.3,Ball Recovery,1.0,Angharad James,Reading WFC,105.3,21.3,106.8,22.2,Carry,1.0,Angharad James,Everton LFC,106.7,22.1,106.7,22.1,Foul Committed,0.0,Megan Finnigan,Reading WFC,106.8,22.2,106.8,22.2,Foul Won,1.0,Angharad James,Reading WFC,108.0,40.0,120.0,37.1,Shot,1.0,Fara Williams,2275036,a359eaf4-f59a-48ff-bbfe-1dd15ef464a4,0.7835
Liverpool WFC,105.4,71.8,105.4,71.8,Pressure,1.0,Melissa Lawley,Liverpool WFC,105.4,72.3,105.4,72.3,Ball Receipt*,0.0,Melissa Lawley,Bristol City WFC,109.2,69.8,109.2,69.8,Clearance,1.0,Jasmine Matthews,Liverpool WFC,109.1,80.0,96.9,77.0,Pass,1.0,Melissa Lawley,Liverpool WFC,96.9,77.0,96.9,77.0,Ball Receipt*,1.0,Rebecca Jane,Liverpool WFC,96.9,77.0,98.8,67.5,Pass,1.0,Rebecca Jane,Liverpool WFC,98.8,67.5,98.8,67.5,Ball Receipt*,1.0,Jade Bailey,Liverpool WFC,97.3,64.8,89.6,52.1,Pass,1.0,Jade Bailey,Liverpool WFC,89.6,52.1,89.6,52.1,Ball Receipt*,1.0,Rhiannon Roberts,Liverpool WFC,89.6,52.1,92.5,51.1,Carry,1.0,Rhiannon Roberts,Liverpool WFC,92.5,51.1,102.6,45.7,Shot,0.0,Rhiannon Roberts,2275070,a3610ede-ccd1-443d-a98f-aa1809df7b58,0.017576242
Birmingham City WFC,54.6,76.3,54.6,76.3,Dribble,1.0,Adrienne Jordan,Birmingham City WFC,54.6,76.3,65.6,75.7,Carry,1.0,Adrienne Jordan,Birmingham City WFC,65.6,75.7,80.2,72.9,Pass,1.0,Adrienne Jordan,Birmingham City WFC,80.2,72.9,80.2,72.9,Ball Receipt*,1.0,Claudia Walker,Birmingham City WFC,80.2,72.9,105.0,60.7,Carry,1.0,Claudia Walker,Birmingham City WFC,105.0,60.7,111.6,43.8,Pass,1.0,Claudia Walker,Birmingham City WFC,111.6,43.8,111.6,43.8,Ball Receipt*,1.0,Abbi Grant,Birmingham City WFC,112.2,43.5,112.2,43.5,Miscontrol,0.0,Abbi Grant,Birmingham City WFC,108.2,37.1,108.2,37.1,Ball Recovery,1.0,Sarah Emma Mayling,Birmingham City WFC,108.2,37.1,104.2,37.7,Carry,1.0,Sarah Emma Mayling,Birmingham City WFC,104.2,37.7,118.3,38.9,Shot,0.0,Sarah Emma Mayling,2275094,a38a2968-7b68-4589-bcbf-15ed53249e16,0.06913013
Reading WFC,77.8,27.4,77.8,27.4,Foul Committed,0.0,Remi Allen,Arsenal WFC,77.9,27.5,77.9,27.5,Foul Won,1.0,Lisa Evans,Arsenal WFC,76.8,30.1,89.5,42.1,Pass,1.0,Kim Little,Reading WFC,91.1,43.9,91.1,43.9,Pressure,1.0,Josanne Potter,Arsenal WFC,89.5,42.1,89.5,42.1,Ball Receipt*,1.0,Vivianne Miedema,Arsenal WFC,89.5,42.1,90.1,43.2,Carry,1.0,Vivianne Miedema,Arsenal WFC,90.1,43.2,85.2,46.4,Pass,1.0,Vivianne Miedema,Arsenal WFC,85.2,46.4,85.2,46.4,Ball Receipt*,1.0,Jill Roord,Arsenal WFC,85.2,46.4,95.7,45.6,Carry,1.0,Jill Roord,Reading WFC,87.0,45.6,87.0,45.6,Pressure,1.0,Jade Moore,Arsenal WFC,95.7,45.6,116.1,40.6,Shot,0.0,Jill Roord,2275086,a3bd51ca-58a6-4d87-969f-d7cf39720abc,0.06784884
Chelsea FCW,105.8,13.7,105.8,13.7,Ball Receipt*,1.0,Guro Reiten,Chelsea FCW,105.8,13.7,116.2,5.8,Carry,1.0,Guro Reiten,Chelsea FCW,116.2,5.8,115.4,9.2,Pass,0.0,Guro Reiten,Arsenal WFC,115.3,9.099999999999994,115.3,9.099999999999994,Block,0.0,Lia Wälti,Chelsea FCW,120.0,0.1,117.6,41.9,Pass,0.0,Erin Cuthbert,Chelsea FCW,117.6,41.9,117.6,41.9,Duel,1.0,Bethany England,Arsenal WFC,117.5,41.8,117.5,41.8,Clearance,1.0,Louise Quinn,Arsenal WFC,112.8,45.5,112.8,45.5,Ball Recovery,0.0,Kim Little,Arsenal WFC,112.3,46.3,112.3,46.3,Pressure,1.0,Kim Little,Chelsea FCW,109.3,45.8,109.3,45.8,Ball Recovery,1.0,Magdalena Lilly Eriksson,Chelsea FCW,109.7,48.2,110.6,47.8,Shot,0.0,Magdalena Lilly Eriksson,2275090,a4010b4c-e41a-4d0e-b7b4-b079bf6ee465,0.086384535
Tottenham Hotspur Women,19.5,22.0,49.6,22.2,Pass,1.0,Anna Filbey,Manchester United,53.8,22.799999999999997,53.8,22.799999999999997,Pressure,1.0,Abbie McManus,Tottenham Hotspur Women,49.6,22.2,49.6,22.2,Ball Receipt*,1.0,Rianna Dean,Tottenham Hotspur Women,49.6,22.2,50.4,21.9,Carry,1.0,Rianna Dean,Tottenham Hotspur Women,50.4,21.9,50.4,21.9,Miscontrol,0.0,Rianna Dean,Manchester United,49.3,24.6,49.3,24.6,Pressure,1.0,Abbie McManus,Manchester United,57.2,24.799999999999997,57.2,24.799999999999997,Ball Recovery,0.0,Abbie McManus,Tottenham Hotspur Women,63.8,18.8,65.6,39.2,Pass,1.0,Angela Addison,Tottenham Hotspur Women,65.6,39.2,65.6,39.2,Ball Receipt*,1.0,Gemma Suzanne Davison,Tottenham Hotspur Women,65.6,39.2,89.4,49.7,Carry,1.0,Gemma Suzanne Davison,Tottenham Hotspur Women,89.4,49.7,120.0,44.0,Shot,0.0,Gemma Suzanne Davison,2275137,a41ca65e-de83-4163-bc14-3f0991049ca8,0.017059969
Arsenal WFC,84.7,52.4,84.7,52.4,Ball Receipt*,1.0,Jennifer Patricia Beattie,Arsenal WFC,84.7,52.4,84.7,52.4,Carry,1.0,Jennifer Patricia Beattie,Arsenal WFC,84.7,52.4,71.0,53.4,Pass,1.0,Jennifer Patricia Beattie,Tottenham Hotspur Women,67.2,55.5,67.2,55.5,Pressure,1.0,Chloe Peplow,Arsenal WFC,71.0,53.4,71.0,53.4,Ball Receipt*,1.0,Lia Wälti,Arsenal WFC,71.0,53.4,71.8,53.4,Carry,1.0,Lia Wälti,Arsenal WFC,71.8,53.4,71.8,53.4,Dispossessed,0.0,Lia Wälti,Tottenham Hotspur Women,71.9,53.5,71.9,53.5,Duel,0.0,Chloe Peplow,Tottenham Hotspur Women,76.8,44.3,76.8,44.3,Ball Recovery,1.0,Rianna Dean,Tottenham Hotspur Women,76.8,44.3,80.7,42.0,Carry,1.0,Rianna Dean,Tottenham Hotspur Women,80.7,42.0,117.3,41.5,Shot,0.0,Rianna Dean,2275082,a4432358-e565-45df-9dab-59b8e4db87d3,0.011338059
Reading WFC,47.1,22.6,52.5,24.7,Carry,1.0,Josanne Potter,Reading WFC,52.5,24.7,82.8,4.6,Pass,1.0,Josanne Potter,Reading WFC,82.8,4.6,82.8,4.6,Ball Receipt*,1.0,Amalie Vevle Eikeland,Reading WFC,82.8,4.6,85.4,4.9,Carry,1.0,Amalie Vevle Eikeland,Arsenal WFC,84.9,5.400000000000006,84.9,5.400000000000006,Pressure,1.0,Danielle van de Donk,Reading WFC,85.4,4.9,103.4,3.6,Pass,1.0,Amalie Vevle Eikeland,Reading WFC,103.4,3.6,103.4,3.6,Ball Receipt*,1.0,Mayumi Pacheco,Reading WFC,103.4,3.6,108.3,7.4,Carry,1.0,Mayumi Pacheco,Arsenal WFC,108.2,7.299999999999997,108.2,7.299999999999997,Foul Committed,0.0,Lisa Evans,Reading WFC,108.3,7.4,108.3,7.4,Foul Won,1.0,Mayumi Pacheco,Reading WFC,108.5,15.3,120.0,37.2,Shot,0.0,Fara Williams,2275086,a4558e68-fccf-4666-a49f-c4db2d344e3f,0.00837431
Manchester City WFC,63.3,31.0,63.3,31.0,Ball Receipt*,1.0,Ellen White,Manchester City WFC,63.3,31.0,63.2,31.6,Carry,1.0,Ellen White,Manchester City WFC,63.2,31.6,54.7,43.0,Pass,1.0,Ellen White,Manchester City WFC,54.7,43.0,54.7,43.0,Ball Receipt*,1.0,Jill Scott,Manchester City WFC,54.7,43.0,73.8,47.8,Carry,1.0,Jill Scott,Manchester City WFC,73.8,47.8,97.6,61.8,Pass,1.0,Jill Scott,Manchester City WFC,97.6,61.8,97.6,61.8,Ball Receipt*,1.0,Janine Elizabeth Beckie,Manchester City WFC,97.6,61.8,105.3,64.0,Carry,1.0,Janine Elizabeth Beckie,Manchester City WFC,105.3,64.0,110.3,39.8,Pass,1.0,Janine Elizabeth Beckie,Manchester City WFC,110.3,39.8,110.3,39.8,Ball Receipt*,1.0,Ellen White,Manchester City WFC,110.6,41.4,120.0,52.4,Shot,0.0,Ellen White,2275092,a45aaf84-48bf-4f92-ac33-c0f8eec53fd4,0.21141383
Brighton & Hove Albion WFC,104.8,49.3,104.8,49.3,Clearance,1.0,Léa Le Garrec,Liverpool WFC,104.1,52.3,104.1,52.3,Block,1.0,Rachel Furness,Liverpool WFC,80.8,55.8,80.8,55.8,Pressure,1.0,Jade Bailey,Brighton & Hove Albion WFC,84.2,55.1,84.2,55.1,Ball Recovery,1.0,Kayleigh Green,Brighton & Hove Albion WFC,84.2,55.1,85.5,52.2,Carry,1.0,Kayleigh Green,Brighton & Hove Albion WFC,85.5,52.2,83.0,57.4,Pass,0.0,Kayleigh Green,Brighton & Hove Albion WFC,80.7,57.8,80.7,57.8,Ball Receipt*,0.0,Emily Simpkins,Liverpool WFC,83.1,57.5,83.1,57.5,Ball Recovery,1.0,Rhiannon Roberts,Liverpool WFC,83.1,57.5,96.3,59.5,Carry,1.0,Rhiannon Roberts,Brighton & Hove Albion WFC,99.6,56.6,99.6,56.6,Pressure,1.0,Felicity Gibbons,Liverpool WFC,96.3,59.5,120.0,30.8,Shot,0.0,Rhiannon Roberts,2275054,a47184d4-0c37-4ccc-8c93-aa8a59e97022,0.010539006
Reading WFC,93.0,57.8,93.0,57.8,Ball Receipt*,0.0,Fara Williams,Bristol City WFC,90.6,60.3,90.6,60.3,Interception,0.0,Florence Allen,Reading WFC,94.6,50.2,94.6,50.2,Ball Recovery,1.0,Remi Allen,Reading WFC,94.6,50.2,94.6,51.7,Carry,1.0,Remi Allen,Reading WFC,94.6,51.7,113.1,65.7,Pass,1.0,Remi Allen,Bristol City WFC,109.4,61.8,109.4,61.8,Pressure,1.0,Florence Allen,Reading WFC,113.1,65.7,113.1,65.7,Ball Receipt*,1.0,Rachel Rowe,Reading WFC,113.1,65.7,113.4,65.9,Carry,1.0,Rachel Rowe,Reading WFC,113.4,65.9,108.0,56.3,Pass,1.0,Rachel Rowe,Reading WFC,108.0,56.3,108.0,56.3,Ball Receipt*,1.0,Fara Williams,Reading WFC,109.6,53.3,120.0,44.3,Shot,0.0,Fara Williams,2275122,a48a12af-779b-414f-9aaa-4d7977b2a113,0.057020664
