team_0,location_x_0,location_y_0,end_location_x_0,end_location_y_0,type_0,outcome_0,player_0,team_1,location_x_1,location_y_1,end_location_x_1,end_location_y_1,type_1,outcome_1,player_1,team_2,location_x_2,location_y_2,end_location_x_2,end_location_y_2,type_2,outcome_2,player_2,team_3,location_x_3,location_y_3,end_location_x_3,end_location_y_3,type_3,outcome_3,player_3,team_4,location_x_4,location_y_4,end_location_x_4,end_location_y_4,type_4,outcome_4,player_4,team_5,location_x_5,location_y_5,end_location_x_5,end_location_y_5,type_5,outcome_5,player_5,team_6,location_x_6,location_y_6,end_location_x_6,end_location_y_6,type_6,outcome_6,player_6,team_7,location_x_7,location_y_7,end_location_x_7,end_location_y_7,type_7,outcome_7,player_7,team_8,location_x_8,location_y_8,end_location_x_8,end_location_y_8,type_8,outcome_8,player_8,team_9,location_x_9,location_y_9,end_location_x_9,end_location_y_9,type_9,outcome_9,player_9,team_10,location_x_10,location_y_10,end_location_x_10,end_location_y_10,type_10,outcome_10,player_10,match_id,shot_id,shot_statsbomb_xg
Manchester City WFC,34.0,30.0,34.0,31.0,Carry,1.0,Stephanie Houghton,Manchester City WFC,34.0,31.0,41.0,47.0,Pass,1.0,Stephanie Houghton,Manchester City WFC,41.0,47.0,41.0,47.0,Ball Receipt*,1.0,Tessa Wullaert,Manchester City WFC,41.0,47.0,44.0,50.0,Carry,1.0,Tessa Wullaert,Manchester City WFC,44.0,50.0,92.0,72.0,Pass,1.0,Tessa Wullaert,Manchester City WFC,92.0,72.0,92.0,72.0,Ball Receipt*,1.0,Georgia Stanway,Manchester City WFC,92.0,72.0,101.0,65.0,Carry,1.0,Georgia Stanway,Reading WFC,96.0,60.0,96.0,60.0,Pressure,1.0,Josanne Potter,Manchester City WFC,101.0,65.0,111.0,43.0,Pass,1.0,Georgia Stanway,Manchester City WFC,111.0,43.0,111.0,43.0,Ball Receipt*,1.0,Jill Scott,Manchester City WFC,112.0,41.0,119.0,34.0,Shot,0.0,Jill Scott,19801,028b06d9-a353-4eff-8051-bb6cfd3d3799,0.27941707
Manchester City WFC,100.0,5.0,117.0,21.0,Carry,1.0,Janine Elizabeth Beckie,West Ham United LFC,110.0,18.0,110.0,18.0,Pressure,1.0,Gilly Louise Scarlett Flaherty,Manchester City WFC,117.0,21.0,116.0,23.0,Pass,0.0,Janine Elizabeth Beckie,Manchester City WFC,111.0,39.0,111.0,39.0,Ball Receipt*,0.0,Nikita Parris,West Ham United LFC,115.0,22.0,115.0,22.0,Block,0.0,Gilly Louise Scarlett Flaherty,Manchester City WFC,120.0,1.0,117.0,40.0,Pass,0.0,Caroline Weir,West Ham United LFC,116.0,39.0,116.0,39.0,Ball Recovery,0.0,Ria Percival,Manchester City WFC,115.0,45.0,115.0,45.0,Ball Recovery,1.0,Nikita Parris,Manchester City WFC,115.0,45.0,115.0,44.0,Carry,1.0,Nikita Parris,West Ham United LFC,113.0,43.0,113.0,43.0,Error,0.0,Ria Percival,Manchester City WFC,115.0,44.0,114.0,44.0,Shot,0.0,Nikita Parris,19786,028fa709-ce5a-4a7f-98b9-e092bfa962fe,0.23257953
Chelsea FCW,79.0,62.0,70.0,55.0,Pass,0.0,Alexandra Riley,Chelsea FCW,69.0,55.0,69.0,55.0,Ball Receipt*,0.0,Drew Spence,West Ham United LFC,71.0,56.0,71.0,56.0,Interception,1.0,Kate Longhurst,West Ham United LFC,71.0,56.0,91.0,52.0,Carry,1.0,Kate Longhurst,Chelsea FCW,92.0,53.0,92.0,53.0,Pressure,1.0,Alexandra Riley,West Ham United LFC,91.0,52.0,95.0,42.0,Pass,1.0,Kate Longhurst,West Ham United LFC,95.0,42.0,95.0,42.0,Ball Receipt*,1.0,Alisha Lehmann,West Ham United LFC,95.0,42.0,98.0,41.0,Carry,1.0,Alisha Lehmann,West Ham United LFC,98.0,41.0,107.0,54.0,Pass,1.0,Alisha Lehmann,West Ham United LFC,107.0,54.0,107.0,54.0,Ball Receipt*,1.0,Jane Ross,West Ham United LFC,104.1,52.3,105.9,49.1,Shot,0.0,Jane Ross,19805,029095a6-ac09-42a9-9f77-2dea6d8f6777,0.08427971
Chelsea FCW,55.0,57.0,55.0,56.0,Carry,1.0,Millie Bright,Chelsea FCW,55.0,56.0,53.0,26.0,Pass,1.0,Millie Bright,Chelsea FCW,53.0,26.0,53.0,26.0,Ball Receipt*,1.0,Magdalena Lilly Eriksson,Chelsea FCW,53.0,26.0,59.0,21.0,Carry,1.0,Magdalena Lilly Eriksson,Bristol City WFC,58.0,24.0,58.0,24.0,Pressure,1.0,Juliette Kemppi,Chelsea FCW,59.0,21.0,120.0,15.0,Pass,0.0,Magdalena Lilly Eriksson,Chelsea FCW,118.0,14.0,118.0,14.0,Ball Receipt*,0.0,Erin Cuthbert,Bristol City WFC,119.0,14.0,119.0,14.0,Ball Recovery,0.0,Loren Dykes,Chelsea FCW,120.0,1.0,113.0,42.0,Pass,1.0,Karen Julia Carney,Chelsea FCW,113.0,42.0,113.0,42.0,Ball Receipt*,1.0,Millie Bright,Chelsea FCW,111.0,42.0,117.0,34.0,Shot,0.0,Millie Bright,19720,0291169e-b424-440f-8f70-2dd3704bf50a,0.09581162
Reading WFC,86.0,10.0,86.0,10.0,Carry,1.0,Lauren Bruton,Reading WFC,86.0,10.0,99.0,24.0,Pass,1.0,Lauren Bruton,Reading WFC,99.0,24.0,99.0,24.0,Ball Receipt*,1.0,Fara Williams,Reading WFC,99.0,25.0,99.0,25.0,Miscontrol,0.0,Fara Williams,Reading WFC,106.0,28.0,106.0,28.0,Pressure,1.0,Fara Williams,Chelsea FCW,108.0,31.0,108.0,31.0,Clearance,1.0,Magdalena Lilly Eriksson,Chelsea FCW,94.0,32.0,94.0,32.0,Clearance,1.0,Sophie Louise Ingle,Reading WFC,91.0,36.0,91.0,36.0,Block,1.0,Jade Moore,Reading WFC,95.0,32.0,95.0,32.0,Ball Recovery,1.0,Jade Moore,Reading WFC,95.0,32.0,95.1,28.8,Carry,1.0,Jade Moore,Reading WFC,95.1,28.8,120.0,45.9,Shot,0.0,Jade Moore,19820,02baef36-be48-486d-82ea-13a0a8d6535e,0.02408921
West Ham United LFC,83.0,77.0,85.0,77.0,Carry,1.0,Alisha Lehmann,West Ham United LFC,85.0,77.0,93.0,70.0,Pass,1.0,Alisha Lehmann,West Ham United LFC,93.0,70.0,93.0,70.0,Ball Receipt*,1.0,Brianna Visalli,West Ham United LFC,93.0,70.0,93.0,70.0,Carry,1.0,Brianna Visalli,West Ham United LFC,93.0,70.0,111.0,72.0,Pass,0.0,Brianna Visalli,West Ham United LFC,109.0,78.0,109.0,78.0,Ball Receipt*,0.0,Alisha Lehmann,Reading WFC,110.0,71.0,110.0,71.0,Interception,0.0,Natasha Harding,West Ham United LFC,108.0,56.0,98.0,52.0,Pass,1.0,Julia Simic,West Ham United LFC,98.0,52.0,98.0,52.0,Ball Receipt*,1.0,Brianna Visalli,West Ham United LFC,98.0,52.0,98.0,53.0,Carry,1.0,Brianna Visalli,West Ham United LFC,98.0,53.0,120.0,39.7,Shot,0.0,Brianna Visalli,19719,02c0fc09-15b2-417c-9fe2-1cf9812c43b4,0.030682417
Manchester City WFC,83.0,13.0,83.0,13.0,Ball Receipt*,1.0,Nikita Parris,Manchester City WFC,83.0,13.0,107.0,28.0,Carry,1.0,Nikita Parris,Chelsea FCW,81.0,8.0,81.0,8.0,Pressure,1.0,Jessica Carter,Chelsea FCW,93.0,19.0,93.0,19.0,Pressure,1.0,Sophie Louise Ingle,Manchester City WFC,107.0,28.0,107.0,28.0,Dispossessed,0.0,Nikita Parris,Chelsea FCW,106.0,27.0,106.0,27.0,Duel,0.0,Magdalena Lilly Eriksson,Manchester City WFC,120.0,1.0,104.0,5.0,Pass,1.0,Georgia Stanway,Manchester City WFC,104.0,5.0,104.0,5.0,Ball Receipt*,1.0,Melissa Lawley,Manchester City WFC,104.0,5.0,108.0,25.0,Carry,1.0,Melissa Lawley,Chelsea FCW,108.0,14.0,108.0,14.0,Pressure,1.0,Karen Julia Carney,Manchester City WFC,108.0,25.0,116.0,35.0,Shot,0.0,Melissa Lawley,19714,02c27e9a-db21-4db1-b8ac-71df29ac5a7e,0.05253361
Everton LFC,112.0,43.0,112.0,43.0,Ball Receipt*,0.0,Megan Finnigan,Everton LFC,111.0,41.0,111.0,41.0,Duel,1.0,Megan Finnigan,Chelsea FCW,110.0,40.0,110.0,40.0,Clearance,1.0,Millie Bright,Everton LFC,93.0,49.0,93.0,49.0,Ball Recovery,1.0,Inessa Kaagman,Everton LFC,93.0,49.0,93.0,51.0,Carry,1.0,Inessa Kaagman,Everton LFC,93.0,51.0,97.0,49.0,Shot,0.0,Inessa Kaagman,Chelsea FCW,96.0,48.0,96.0,48.0,Block,0.0,Karen Julia Carney,Chelsea FCW,117.0,41.0,116.0,39.0,Goal Keeper,1.0,Rut Hedvig Lindahl,Everton LFC,93.0,49.0,93.0,49.0,Ball Recovery,1.0,Inessa Kaagman,Everton LFC,93.0,49.0,95.0,52.0,Carry,1.0,Inessa Kaagman,Everton LFC,95.0,52.0,119.0,36.4,Shot,0.0,Inessa Kaagman,19783,02c5d9fc-bf89-43ae-8303-2c3495fd7e00,0.018508611
Reading WFC,35.0,4.0,43.0,4.0,Carry,1.0,Lily Woodham,Reading WFC,43.0,4.0,56.0,6.0,Pass,1.0,Lily Woodham,Reading WFC,56.0,6.0,56.0,6.0,Ball Receipt*,1.0,Gemma Suzanne Davison,Reading WFC,56.0,6.0,55.0,16.0,Pass,1.0,Gemma Suzanne Davison,Reading WFC,55.0,16.0,55.0,16.0,Ball Receipt*,1.0,Fara Williams,Reading WFC,55.0,16.0,55.0,16.0,Carry,1.0,Fara Williams,Reading WFC,55.0,16.0,90.0,14.0,Pass,1.0,Fara Williams,Reading WFC,90.0,14.0,90.0,14.0,Ball Receipt*,1.0,Lauren Bruton,Reading WFC,90.0,14.0,113.0,26.0,Carry,1.0,Lauren Bruton,Bristol City WFC,100.0,22.0,100.0,22.0,Pressure,1.0,Frankie Brown,Reading WFC,113.0,26.0,118.0,36.6,Shot,0.0,Lauren Bruton,19753,02d03ffd-6588-4817-b4ec-c66aa6dc7aaf,0.032962173
Arsenal WFC,81.0,10.0,81.0,10.0,Ball Receipt*,1.0,Emma Mukandi,Arsenal WFC,81.0,10.0,86.0,8.0,Carry,1.0,Emma Mukandi,Arsenal WFC,86.0,8.0,103.0,7.0,Pass,1.0,Emma Mukandi,Arsenal WFC,103.0,7.0,103.0,7.0,Ball Receipt*,1.0,Bethany Mead,Arsenal WFC,103.0,7.0,116.0,19.0,Carry,1.0,Bethany Mead,Everton LFC,114.0,19.0,114.0,19.0,Pressure,1.0,Faye Bryson,Arsenal WFC,116.0,19.0,117.0,38.0,Pass,0.0,Bethany Mead,Everton LFC,116.0,37.0,116.0,37.0,Goal Keeper,0.0,Kirstie Levell,Arsenal WFC,109.0,37.0,109.0,37.0,Ball Recovery,1.0,Jordan Nobbs,Arsenal WFC,109.0,37.0,109.0,37.0,Carry,1.0,Jordan Nobbs,Arsenal WFC,109.0,37.0,119.0,45.4,Shot,0.0,Jordan Nobbs,19759,02e428e7-d21b-4e2a-99c9-bd1b400d3a1d,0.16313295
Bristol City WFC,41.0,59.0,51.0,71.0,Carry,1.0,Danique Kerkdijk,Bristol City WFC,51.0,71.0,75.0,77.0,Pass,1.0,Danique Kerkdijk,Bristol City WFC,75.0,77.0,75.0,77.0,Ball Receipt*,1.0,Loren Dykes,Bristol City WFC,75.0,77.0,115.0,62.0,Carry,1.0,Loren Dykes,Yeovil Town LFC,111.0,67.0,111.0,67.0,Pressure,1.0,Megan Alexander,Bristol City WFC,115.0,62.0,114.0,45.0,Pass,0.0,Loren Dykes,Bristol City WFC,114.0,45.0,114.0,45.0,Ball Receipt*,0.0,Rosella Ayane,Yeovil Town LFC,113.0,44.0,113.0,44.0,Clearance,1.0,Hannah Short,Bristol City WFC,104.0,52.0,104.0,52.0,Ball Recovery,1.0,Carla Humphrey,Bristol City WFC,104.0,52.0,104.0,52.0,Carry,1.0,Carla Humphrey,Bristol City WFC,104.0,52.0,108.0,50.0,Shot,0.0,Carla Humphrey,19792,02e6128f-97be-4745-b590-8e8fb951786b,0.041227333
West Ham United LFC,56.0,32.0,56.0,32.0,Pressure,1.0,Jane Ross,Reading WFC,63.0,33.0,92.0,39.0,Pass,0.0,Josanne Potter,Reading WFC,92.0,42.0,92.0,42.0,Ball Receipt*,0.0,Brooke Chaplen,West Ham United LFC,91.0,38.0,81.0,41.0,Pass,0.0,Brooke Hendrix,West Ham United LFC,83.0,39.0,83.0,39.0,Ball Receipt*,0.0,Lucienne Reichardt,Reading WFC,82.0,42.0,82.0,42.0,Ball Recovery,1.0,Fara Williams,Reading WFC,82.0,42.0,82.0,42.0,Carry,1.0,Fara Williams,West Ham United LFC,81.0,41.0,81.0,41.0,Dribbled Past,0.0,Lucienne Reichardt,Reading WFC,82.0,42.0,82.0,42.0,Dribble,1.0,Fara Williams,Reading WFC,82.0,42.0,85.0,38.0,Carry,1.0,Fara Williams,Reading WFC,85.0,38.0,95.0,39.0,Shot,0.0,Fara Williams,19795,031964da-732a-46cb-ba8c-6ff66a7e61e7,0.015823113
West Ham United LFC,87.0,51.0,87.0,51.0,Carry,1.0,Rosie Kmita,West Ham United LFC,87.0,51.0,87.0,51.0,Miscontrol,0.0,Rosie Kmita,Yeovil Town LFC,80.0,55.0,80.0,55.0,Ball Recovery,1.0,Nicola Cousins,Yeovil Town LFC,80.0,55.0,83.0,54.0,Carry,1.0,Nicola Cousins,West Ham United LFC,82.0,53.0,82.0,53.0,Pressure,1.0,Rosie Kmita,West Ham United LFC,82.0,53.0,82.0,53.0,Dribbled Past,0.0,Rosie Kmita,Yeovil Town LFC,83.0,54.0,83.0,54.0,Dribble,1.0,Nicola Cousins,Yeovil Town LFC,83.0,54.0,88.0,58.0,Carry,1.0,Nicola Cousins,Yeovil Town LFC,88.0,58.0,103.0,38.0,Pass,1.0,Nicola Cousins,Yeovil Town LFC,103.0,38.0,103.0,38.0,Ball Receipt*,1.0,Olivia Fergusson,Yeovil Town LFC,103.0,38.0,118.0,33.7,Shot,0.0,Olivia Fergusson,19777,0330a052-f257-418d-aaaa-37c91a6f85b3,0.110994205
Chelsea FCW,99.0,38.0,99.0,38.0,Ball Receipt*,1.0,Francesca Kirby,Chelsea FCW,99.0,38.0,101.0,38.0,Carry,1.0,Francesca Kirby,Chelsea FCW,101.0,38.0,104.0,40.0,Shot,0.0,Francesca Kirby,West Ham United LFC,103.0,39.0,103.0,39.0,Block,0.0,Gilly Louise Scarlett Flaherty,West Ham United LFC,117.0,41.0,118.0,41.0,Goal Keeper,1.0,Rebecca Leigh Spencer,Chelsea FCW,110.0,57.0,110.0,57.0,Ball Recovery,1.0,Ramona Bachmann,Chelsea FCW,110.0,57.0,112.0,56.0,Carry,1.0,Ramona Bachmann,West Ham United LFC,111.0,55.0,111.0,55.0,Dribbled Past,0.0,Erin Simon,Chelsea FCW,112.0,56.0,112.0,56.0,Dribble,1.0,Ramona Bachmann,Chelsea FCW,112.0,56.0,113.0,49.0,Carry,1.0,Ramona Bachmann,Chelsea FCW,113.0,49.0,120.0,35.8,Shot,0.0,Ramona Bachmann,19751,035610ef-180a-44f6-b7d9-48e0f45029b7,0.21942295
Brighton & Hove Albion WFC,117.0,65.0,117.0,65.0,Pressure,1.0,Danielle Buet,Everton LFC,116.0,69.0,109.0,79.0,Pass,1.0,Claudia Walker,Everton LFC,109.0,79.0,109.0,79.0,Ball Receipt*,1.0,Chloe Kelly,Everton LFC,109.0,79.0,107.0,77.0,Carry,1.0,Chloe Kelly,Everton LFC,107.0,77.0,107.0,48.0,Pass,1.0,Chloe Kelly,Everton LFC,107.0,48.0,107.0,48.0,Ball Receipt*,1.0,Angharad James,Everton LFC,107.0,48.0,107.0,48.0,Miscontrol,0.0,Angharad James,Everton LFC,100.0,26.0,91.0,35.0,Pass,1.0,Megan Finnigan,Everton LFC,91.0,35.0,91.0,35.0,Ball Receipt*,1.0,Gabrielle George,Everton LFC,91.0,35.0,91.0,31.0,Carry,1.0,Gabrielle George,Everton LFC,91.0,31.0,96.0,32.0,Shot,0.0,Gabrielle George,19734,03616b72-d19f-4678-a491-f09b14badc3c,0.017749837
West Ham United LFC,56.0,61.0,56.0,61.0,Duel,1.0,Esmee de Graaf,Liverpool WFC,57.0,62.0,57.0,62.0,Clearance,1.0,Satara Murray,West Ham United LFC,71.0,55.0,71.0,55.0,Duel,0.0,Julia Simic,Liverpool WFC,72.0,56.0,78.0,56.0,Pass,1.0,Christie Murray,Liverpool WFC,78.0,56.0,78.0,56.0,Ball Receipt*,1.0,Laura Coombs,Liverpool WFC,78.0,56.0,75.0,49.0,Carry,1.0,Laura Coombs,Liverpool WFC,75.0,49.0,89.0,21.0,Pass,1.0,Laura Coombs,Liverpool WFC,89.0,21.0,89.0,21.0,Ball Receipt*,1.0,Jessica Anne Clarke,Liverpool WFC,89.0,21.0,114.0,30.0,Carry,1.0,Jessica Anne Clarke,West Ham United LFC,92.0,27.0,92.0,27.0,Pressure,1.0,Ria Percival,Liverpool WFC,114.0,30.0,115.0,32.0,Shot,0.0,Jessica Anne Clarke,19740,036956ee-5ec6-4d6b-bf42-5892ed9eb7f2,0.110100865
Manchester City WFC,67.0,36.0,68.0,36.0,Carry,1.0,Keira Walsh,Manchester City WFC,68.0,36.0,68.0,36.0,Dispossessed,0.0,Keira Walsh,Brighton & Hove Albion WFC,67.0,35.0,67.0,35.0,Duel,0.0,Kayleigh Green,Manchester City WFC,66.0,35.0,66.0,35.0,Pressure,1.0,Keira Walsh,Brighton & Hove Albion WFC,68.0,32.0,68.0,32.0,Ball Recovery,1.0,Chloe Peplow,Brighton & Hove Albion WFC,68.0,32.0,70.0,31.0,Carry,1.0,Chloe Peplow,Brighton & Hove Albion WFC,70.0,31.0,75.0,30.0,Pass,0.0,Chloe Peplow,Brighton & Hove Albion WFC,79.0,29.0,79.0,29.0,Ball Receipt*,0.0,Danielle Buet,Manchester City WFC,76.0,31.0,76.0,31.0,Ball Recovery,1.0,Keira Walsh,Manchester City WFC,76.0,31.0,86.0,48.0,Carry,1.0,Keira Walsh,Manchester City WFC,86.0,48.0,119.0,38.1,Shot,0.0,Keira Walsh,19739,037ee977-fa2f-4215-b13d-89bd367a25f3,0.015711162
Chelsea FCW,86.0,5.0,85.0,6.0,Carry,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,85.0,6.0,57.0,5.0,Pass,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,57.0,5.0,57.0,5.0,Ball Receipt*,1.0,Magdalena Lilly Eriksson,Chelsea FCW,57.0,5.0,58.0,14.0,Carry,1.0,Magdalena Lilly Eriksson,Chelsea FCW,58.0,14.0,49.0,38.0,Pass,1.0,Magdalena Lilly Eriksson,Chelsea FCW,49.0,38.0,49.0,38.0,Ball Receipt*,1.0,Millie Bright,Chelsea FCW,49.0,38.0,56.0,54.0,Carry,1.0,Millie Bright,Chelsea FCW,56.0,54.0,91.0,19.0,Pass,1.0,Millie Bright,Chelsea FCW,91.0,19.0,91.0,19.0,Ball Receipt*,1.0,Erin Cuthbert,Chelsea FCW,91.0,19.0,96.0,40.0,Carry,1.0,Erin Cuthbert,Chelsea FCW,96.0,40.0,102.0,42.0,Shot,0.0,Erin Cuthbert,19785,0386b718-40dc-4aad-97c0-96876f1784a9,0.052525364
Reading WFC,111.0,57.0,111.0,57.0,Ball Receipt*,1.0,Fara Williams,Reading WFC,111.0,57.0,113.0,56.0,Carry,1.0,Fara Williams,Reading WFC,113.0,56.0,108.0,39.0,Pass,1.0,Fara Williams,Reading WFC,108.0,39.0,108.0,39.0,Ball Receipt*,1.0,Lauren Bruton,Reading WFC,108.0,39.0,109.0,40.0,Carry,1.0,Lauren Bruton,Reading WFC,109.0,40.0,112.0,40.0,Shot,0.0,Lauren Bruton,Birmingham City WFC,111.0,39.0,111.0,39.0,Block,0.0,Aoife Mannion,Birmingham City WFC,118.0,40.0,118.0,40.0,Goal Keeper,1.0,Hannah Hampton,Reading WFC,95.0,38.0,95.0,38.0,Ball Recovery,1.0,Remi Allen,Reading WFC,95.0,38.0,97.0,40.0,Carry,1.0,Remi Allen,Reading WFC,97.0,40.0,119.0,43.2,Shot,0.0,Remi Allen,19782,038933f1-2356-4968-9d72-961d3ed94651,0.035816904
Birmingham City WFC,65.0,4.0,78.0,4.0,Carry,1.0,Paige Williams,Birmingham City WFC,78.0,4.0,91.0,7.0,Pass,0.0,Paige Williams,Birmingham City WFC,92.0,6.0,92.0,6.0,Ball Receipt*,0.0,Emma Follis,Reading WFC,90.0,6.0,90.0,6.0,Interception,0.0,Natasha Harding,Birmingham City WFC,88.0,1.0,108.0,17.0,Pass,0.0,Paige Williams,Birmingham City WFC,110.0,19.0,110.0,19.0,Ball Receipt*,0.0,Lucy Staniforth,Reading WFC,107.0,16.0,93.0,5.0,Pass,0.0,Kirstyn Pearce,Birmingham City WFC,94.0,6.0,101.0,18.0,Pass,1.0,Paige Williams,Birmingham City WFC,101.0,18.0,101.0,18.0,Ball Receipt*,1.0,Emma Follis,Birmingham City WFC,101.0,18.0,102.0,24.0,Carry,1.0,Emma Follis,Birmingham City WFC,102.0,24.0,104.0,27.0,Shot,0.0,Emma Follis,19782,038a5386-a554-4d49-8a4a-9099f67a6f46,0.028776135
Reading WFC,43.0,19.0,90.0,77.0,Pass,1.0,Josanne Potter,Bristol City WFC,90.0,73.0,90.0,73.0,Pressure,1.0,Gemma Evans,Reading WFC,90.0,77.0,90.0,77.0,Ball Receipt*,1.0,Natasha Harding,Reading WFC,90.0,77.0,89.0,76.0,Carry,1.0,Natasha Harding,Bristol City WFC,88.0,75.0,88.0,75.0,Dribbled Past,0.0,Gemma Evans,Reading WFC,89.0,76.0,89.0,76.0,Dribble,1.0,Natasha Harding,Reading WFC,89.0,76.0,109.0,55.0,Carry,1.0,Natasha Harding,Reading WFC,109.0,55.0,106.0,45.0,Pass,1.0,Natasha Harding,Reading WFC,106.0,45.0,106.0,45.0,Ball Receipt*,1.0,Fara Williams,Reading WFC,106.0,45.0,106.0,45.0,Carry,1.0,Fara Williams,Reading WFC,106.0,45.0,118.0,43.8,Shot,1.0,Fara Williams,19753,038ccba8-4339-4a3a-8dfd-69f4a994812e,0.10359481
Brighton & Hove Albion WFC,113.0,75.0,113.0,75.0,Pressure,1.0,Sophie Perry-Campbell,Brighton & Hove Albion WFC,111.0,77.0,111.0,77.0,Dribbled Past,0.0,Sophie Perry-Campbell,West Ham United LFC,112.0,78.0,112.0,78.0,Dribble,1.0,Kate Longhurst,West Ham United LFC,112.0,78.0,112.0,69.0,Carry,1.0,Kate Longhurst,Brighton & Hove Albion WFC,113.0,66.0,113.0,66.0,Pressure,1.0,Aileen Whelan,West Ham United LFC,112.0,69.0,104.0,62.0,Pass,1.0,Kate Longhurst,West Ham United LFC,104.0,62.0,104.0,62.0,Ball Receipt*,1.0,Julia Simic,West Ham United LFC,104.0,62.0,104.0,62.0,Carry,1.0,Julia Simic,West Ham United LFC,104.0,62.0,116.0,43.0,Pass,1.0,Julia Simic,West Ham United LFC,116.0,43.0,116.0,43.0,Ball Receipt*,1.0,Jane Ross,West Ham United LFC,116.0,43.0,120.0,36.6,Shot,1.0,Jane Ross,19769,0394e33d-e4ad-40ba-887f-8026885b486d,0.26747248
Everton LFC,60.0,42.0,60.0,42.0,Pressure,1.0,Angharad James,Manchester City WFC,58.0,47.0,66.0,43.0,Pass,1.0,Jill Scott,Manchester City WFC,66.0,43.0,66.0,43.0,Ball Receipt*,1.0,Keira Walsh,Manchester City WFC,66.0,43.0,66.0,47.0,Carry,1.0,Keira Walsh,Manchester City WFC,66.0,47.0,107.0,67.0,Pass,1.0,Keira Walsh,Manchester City WFC,107.0,67.0,107.0,67.0,Ball Receipt*,1.0,Esme Beth Morgan,Manchester City WFC,107.0,67.0,118.0,60.0,Carry,1.0,Esme Beth Morgan,Manchester City WFC,118.0,60.0,107.0,47.0,Pass,1.0,Esme Beth Morgan,Manchester City WFC,107.0,47.0,107.0,47.0,Ball Receipt*,1.0,Lauren Hemp,Manchester City WFC,107.0,47.0,107.0,47.0,Carry,1.0,Lauren Hemp,Manchester City WFC,107.0,47.0,111.0,47.0,Shot,0.0,Lauren Hemp,19798,039d14db-9d95-4f0d-abfa-796065859891,0.114173844
Arsenal WFC,51.0,12.0,51.0,12.0,Pressure,1.0,Katrine Veje,Reading WFC,54.0,1.0,64.0,12.0,Pass,0.0,Natasha Harding,Reading WFC,70.0,16.0,70.0,16.0,Ball Receipt*,0.0,Molly Bartrip,Arsenal WFC,65.0,13.0,65.0,13.0,Interception,1.0,Vivianne Miedema,Arsenal WFC,65.0,13.0,89.0,10.0,Carry,1.0,Vivianne Miedema,Reading WFC,88.0,9.0,88.0,9.0,Dribbled Past,0.0,Molly Bartrip,Arsenal WFC,89.0,10.0,89.0,10.0,Dribble,1.0,Vivianne Miedema,Arsenal WFC,89.0,10.0,110.0,32.0,Carry,1.0,Vivianne Miedema,Reading WFC,107.0,31.0,107.0,31.0,Pressure,1.0,Josanne Potter,Reading WFC,106.0,27.0,106.0,27.0,Pressure,1.0,Natasha Harding,Arsenal WFC,110.0,32.0,118.0,36.2,Shot,0.0,Vivianne Miedema,19791,03c06518-0069-4ca8-a35b-573977f78788,0.085972674
Birmingham City WFC,20.0,30.0,20.0,30.0,Ball Receipt*,0.0,Hayley Ladd,Arsenal WFC,20.0,28.0,20.0,28.0,Ball Recovery,1.0,Leah Williamson,Arsenal WFC,20.0,28.0,37.0,44.0,Carry,1.0,Leah Williamson,Arsenal WFC,37.0,44.0,54.0,33.0,Pass,1.0,Leah Williamson,Arsenal WFC,54.0,33.0,54.0,33.0,Ball Receipt*,1.0,Kim Little,Arsenal WFC,54.0,33.0,85.0,35.0,Carry,1.0,Kim Little,Birmingham City WFC,79.0,38.0,79.0,38.0,Pressure,1.0,Emma Follis,Arsenal WFC,85.0,35.0,104.0,53.0,Pass,1.0,Kim Little,Arsenal WFC,104.0,53.0,104.0,53.0,Ball Receipt*,1.0,Katie McCabe,Arsenal WFC,104.0,53.0,107.1,51.5,Carry,1.0,Katie McCabe,Arsenal WFC,107.1,51.5,119.4,42.8,Shot,0.0,Katie McCabe,19804,04311b8f-0c29-4a16-95aa-de600455a783,0.037570488
Bristol City WFC,66.0,9.0,61.0,14.0,Pass,1.0,Poppy Pattinson,Everton LFC,63.0,18.0,63.0,18.0,Pressure,1.0,Angharad James,Bristol City WFC,61.0,14.0,61.0,14.0,Ball Receipt*,1.0,Rosella Ayane,Bristol City WFC,61.0,14.0,61.0,14.0,Carry,1.0,Rosella Ayane,Bristol City WFC,61.0,14.0,72.0,21.0,Pass,1.0,Rosella Ayane,Bristol City WFC,72.0,21.0,72.0,21.0,Ball Receipt*,1.0,Poppy Pattinson,Bristol City WFC,72.0,21.0,78.0,28.0,Carry,1.0,Poppy Pattinson,Bristol City WFC,78.0,28.0,80.0,52.0,Pass,1.0,Poppy Pattinson,Bristol City WFC,80.0,52.0,80.0,52.0,Ball Receipt*,1.0,Carla Humphrey,Bristol City WFC,80.0,52.0,92.0,49.0,Carry,1.0,Carla Humphrey,Bristol City WFC,92.0,49.0,120.0,57.0,Shot,0.0,Carla Humphrey,19774,0434d5ae-23ac-4e9f-b8fd-10591bc5c892,0.02743286
